Subject_Difficulty_Level,Previous_Grade,Attendance_Rate,Avg_Study_Hours_Last_Sem,Screen_Time_Hours,Coaching_Enrolled,Assignment_Completion_Rate,Preferred_Study_Mode,Number_of_Reference_Books_Used,Sleep_Hours,Stress_Self_Rating,Required_Study_Hours
1,A,89.55815267020526,2.612762710601924,3.4362659509276035,0,0.8723182352771238,Group,5,7.115661836171115,5,2.0145368559337573
3,D,95.37077537380691,1.176307317494059,2.8162633673394266,0,0.9228096775653759,Group,2,6.49044798741302,5,3.3257192039270382
1,C,100.0,3.096095705801993,4.840064020345757,1,0.8902044063055218,Online,3,6.184330662065354,2,1.0
2,C,91.88828104430957,4.192867921938703,3.4152896111185935,0,0.8606088380923906,Online,1,5.452037691730114,4,1.5329174307610929
1,D,85.25928052835799,2.131636366502015,2.1406851919871643,0,0.768186256616848,Group,2,7.317866373144929,5,1.0
1,C,87.42086487377563,1.2196406874674526,3.9702543695180634,0,0.8188120767504092,Group,0,6.102780031762774,4,1.0
1,D,97.7800424902291,3.6860108002389538,5.803642296579044,1,0.7282978434450458,Solo,3,5.952021860529803,2,1.0
1,A,93.04018895026435,1.9985578409368645,4.351437689628848,0,0.8131445729429922,Online,2,7.368029261669978,3,1.8198319576328932
1,C,93.33948907273898,3.2737445509426317,2.751928452037708,0,0.6698879364557284,Group,0,6.334918122961229,4,1.246740890841391
1,,82.15881704631802,3.2496527543479248,,0,0.7455147344710019,Group,0,6.553420108756113,5,1.0
1,D,88.44162156439315,2.095161640988545,4.221189952175301,0,0.8225276657223362,Solo,5,6.2070099789804205,2,1.0
2,B,87.39530160515048,2.838630825607126,4.510765091430018,1,0.8828892988324496,Solo,0,8.123292178247626,2,1.0
3,A,90.68985720730537,2.0205950421889285,3.8107574135242874,1,0.8631523288226521,Online,3,5.129455882463888,1,3.835854952686814
2,D,96.33292381213877,3.0556157508488675,3.702309831014099,0,0.758846029220993,Group,5,7.660981212151736,3,1.570461698016243
3,D,95.47962150820705,0.9526736184034805,5.980468789866389,1,0.9195131254973627,Group,2,5.849707024629255,2,2.0354577445271804
2,A,80.16221777693339,1.9116294196564199,4.263364179953277,0,1.0,Online,2,7.122734526780887,4,2.7609322339593594
1,B,97.72479820702198,2.7779541904099383,3.046897221258684,0,0.7878191570331365,Group,2,6.05797536464425,4,1.6891057607037023
1,A,83.1560028012147,3.0663925500142777,1.0415761910819912,1,0.9899214968208945,Solo,3,,5,1.0
3,D,91.71760957490974,0.7795439528179584,3.927300525572363,1,0.8039569658309795,Solo,3,7.2509687892646255,1,1.6068592451744443
1,D,98.7051987374489,3.8887687488010916,4.6038461008005385,0,0.9075664061347115,Group,1,6.915850757884168,3,1.0
2,A,87.6467955391187,2.8140948989445147,4.2203507894275045,1,1.0,Online,4,5.715840734836268,5,2.3801519331166454
2,A,94.42524725328317,2.390149066155755,3.1245560992284886,1,0.9850824698586107,Online,2,6.77770171065728,5,2.171061103802775
2,D,86.21832942755815,1.651362390811983,6.615315272424429,0,0.6786366407539918,Group,1,4.394250970630177,1,2.2763030754357034
3,D,79.7795457819542,4.858139636567165,2.590894602071779,0,0.7628678268699073,Group,3,8.083738256058076,3,1.3142248037239983
3,A,85.20917845738498,2.210271161248765,3.7164875551444725,1,0.7940716048324649,Solo,1,4.952430197314115,3,3.6631953337728254
1,C,91.0579221501035,1.3373576188200968,3.642297634651814,0,0.6757437727988076,Online,5,8.299628442538516,2,1.0
2,B,83.04415907534978,2.742801678964486,2.52759219674334,0,0.7959757527092856,Online,4,5.012333220245498,5,2.878913211229135
2,A,79.07029523698846,1.7521413387504197,5.833805867459311,0,0.8152498900993762,Solo,2,6.881992837756846,1,2.531991183967944
2,A,100.0,2.558295158322885,4.894273887628274,1,0.865232749614457,Online,1,5.951223829247742,3,2.56674757472111
3,A,94.71722454563853,1.933632220808726,2.044916445596752,0,0.8472345295180463,Group,2,5.688863673230314,5,3.448619885527499
3,B,84.97104273708226,2.2922464057577367,5.66456506340589,0,0.907314863480759,Group,1,7.940311170835099,3,3.3510778587387997
2,B,91.61180626056033,3.326179615858904,7.849937829366917,0,0.967362081462133,Group,3,5.979939161918138,5,3.3786317647193504
1,D,92.72261747893512,1.2975515180984296,2.4438613581733577,1,0.8861440682646566,Group,6,6.584967536305741,3,1.0
2,C,83.64146932181004,2.571633532566313,4.064737018071244,1,0.9118428096192625,Group,3,6.135786905719882,4,1.5698835721670985
2,B,93.53515180442842,2.2317778766192786,2.132399060732455,0,0.9743301048864528,Solo,0,6.773876621657513,4,1.816269699783449
3,D,91.61426695803054,3.6979673411535856,3.686942386064953,1,0.8694069165032656,Group,0,7.867352111062797,5,1.1337795466182432
2,A,81.37943562391621,4.913952107163933,5.438958201415697,0,0.908251220943534,Solo,1,6.417889628264751,3,2.7600631226864287
1,B,81.53103658116457,3.0217594923863715,4.9782028438559776,0,1.0,Solo,2,4.779928685624586,4,2.196414255835323
1,A,97.97902261794808,2.528351336424111,3.0988924643215574,0,0.7701734694209275,Solo,2,7.049749893354484,3,2.153636369188945
2,C,97.05163003198489,3.574945524986797,5.391235984855307,0,0.8005868090600058,Group,2,7.6163166920515994,5,1.6432082385186049
2,C,99.1546849791725,1.9195979507295293,3.5482856154353652,1,0.6919067104538887,Solo,0,5.928256156620421,2,1.831919696290651
1,C,92.69265764690655,3.9208350978820468,1.0,1,0.9143344651703488,Solo,3,7.013421057230901,2,1.0
1,C,98.46019081700625,1.740748476276245,2.5224720829620613,0,0.8687143907302473,Solo,1,4.983639655986496,5,1.0
1,A,86.52640780137618,1.5893021033898895,3.882518867880337,0,0.8858616447111477,Group,0,5.977869084902249,4,1.8793448852847106
1,B,98.95974396613737,3.2222601093632486,3.5407672531698133,1,0.9836599295137538,Group,1,6.346576387969901,2,1.0
3,C,90.46051325858885,1.7855298759236127,4.363501612742084,1,0.6383054258191995,Solo,2,5.411588790311531,1,2.4726153716719703
3,A,90.27756726465608,2.6426455271464886,5.857239118660368,0,1.0,Solo,3,7.121795378010076,1,3.3431879674849694
3,C,93.49328179197394,2.9484355645717772,4.31707532049384,1,0.8260537583382973,Online,0,,4,1.0963765791061786
1,A,84.23780561048254,2.922109971554878,2.79266963920252,0,0.984199857702704,Solo,3,5.515084742912619,1,1.702436411023614
3,D,89.15635744703394,1.9984169995052472,6.633588837905139,0,0.858148810409206,Solo,2,4.786178901426354,3,2.6981879085986864
2,B,87.7653023048061,2.4937962993894063,6.690114436133385,0,0.7233293111763973,Group,0,7.171007203837432,4,2.7927696435500224
1,B,94.35430628123504,3.263641580573946,5.991928869020677,0,1.0,Solo,3,6.18256814064452,5,1.6712026240397513
2,B,90.6672473154865,1.7681891570564559,4.941733326155347,0,0.9733730317000127,Group,3,6.486863038247346,4,2.155238198249614
2,D,100.0,3.1491754882541425,3.3872875175981165,0,0.9068979565206865,Online,0,5.513963175107146,4,1.0
3,C,90.88442171877192,3.732758567991162,2.614076208135754,1,0.7991122141336908,Online,1,4.473761041888661,2,2.0594949742225217
1,D,80.32790637110656,2.5375554193290637,4.719006120000523,0,0.9524333209525048,Solo,4,6.2116129221344645,1,1.0
3,A,94.68457660309389,3.1331502398473634,3.5491877393701974,1,1.0,Group,3,5.782085238156093,5,4.049690420110162
1,D,81.89056473567477,2.0104518473902027,3.96145718417957,0,0.9581104171011938,Solo,0,5.534487263187508,1,1.0
2,C,97.55984160112176,4.105659505383839,5.189716762426464,1,0.9003522101960751,Group,4,5.738269851526075,1,1.804310792304074
2,C,90.60147288957826,1.3410429191555848,3.2288343373020556,0,0.7793160982544345,Group,2,7.347658989337027,2,1.3554339473516113
2,C,84.27379652100241,1.7990018453209602,4.124270462064304,1,0.8066835042925243,Online,1,8.112877880909965,2,1.0
1,A,97.15006611060545,1.6038303560245648,3.3733102140315276,0,0.8449012466659617,Group,4,3.4292705284724594,2,2.6744606630574106
1,A,93.54208788281481,0.6557989356566651,3.5247655948999546,1,0.9152604466096822,Solo,2,6.615582065565868,1,1.2128279718450292
1,C,91.0456740554455,1.7785760632207999,3.336382717780537,1,0.7616984834409006,Group,2,8.248292425644351,5,1.0
3,D,85.46366086342391,3.1162700491615754,4.535847896912575,0,0.8476969114463849,Solo,2,7.486694923013245,2,1.8709744024940795
1,D,85.88124537723219,3.5968708533000635,2.654131599485281,0,0.7628939660484331,Group,1,7.377909352567059,3,1.0
1,D,84.95485478825636,2.4556344623590163,3.483678550430923,1,0.9328994947918805,Online,4,5.117216567657465,3,1.4599447185626981
2,D,87.95907927220254,2.5891397639907394,4.09339653697528,0,0.8530006996300911,Online,1,7.8004466634737,1,1.0
1,D,88.76816511420331,2.186247995192877,4.163137252441889,1,0.9473098330278656,Online,1,5.648731188614314,3,1.0
2,D,98.02357257284572,2.5885775758073475,4.830625009431193,1,0.7659095390061781,Solo,3,8.667700424127272,1,1.0
1,A,86.71901427123633,2.190683651247451,3.671872437207135,0,0.8966644532411455,Group,2,7.070120291396552,5,1.6660021760338568
2,C,84.58604601535521,2.1709752694862248,2.2800350366470963,0,0.8636122328916715,Group,0,8.705251396135049,1,1.0
1,C,81.85618539411952,4.0534561943863086,6.415326128321934,0,0.9434467859637815,Solo,2,5.160982194171953,1,1.1649197840122762
2,B,91.65553139979697,0.5,3.0379126256657187,0,0.8587862012375641,Solo,2,7.452422845893345,1,1.5904374031900632
3,C,85.68628416352936,2.61706349012772,3.2989368617139094,0,0.941213753478143,Online,1,5.546835194682813,5,3.7708386159709057
2,D,87.72833539031834,2.378289310197486,3.6392935671819764,0,0.8856045641495186,Solo,2,4.909108165246768,2,1.317438138024591
1,A,91.73293148821014,1.6388451117875582,4.8836461785802685,0,0.8177843281999088,Online,3,5.779013358718714,5,2.2120409833616863
3,C,95.63771047969257,3.3792529296641822,1.0,0,0.8536917658554873,,0,7.633503460277587,3,1.9129733955325352
1,C,93.94353838768741,2.764587980672439,3.5306933410302803,0,0.6603492745401399,Group,1,6.625587741627404,3,1.5892220722573
1,A,85.93069990996737,2.2098305999121433,4.543126663925938,1,0.8816111593253245,Online,3,4.897333577432751,5,1.6817600575659957
1,C,78.54743022614565,4.2278353256089725,5.360415342541321,1,1.0,Group,0,6.57244075009178,4,1.0
1,C,88.0399134873338,0.8807784729060937,2.963781404167088,0,0.7922950278672202,Online,2,6.610780822327308,5,1.0
1,A,94.92593095151261,2.082377953215517,1.182832171575087,1,0.9540513013319596,Online,3,6.788628910598989,1,1.0
1,C,92.0902747889501,2.187698909145525,1.462471649072485,0,0.8411859460494594,Group,0,8.347593736434833,2,1.0
2,D,89.93104844529708,1.8898743513404073,3.4781014099597694,0,0.909299789626538,Group,1,7.855377389608089,3,1.1673200639569876
2,B,90.24183527750982,1.4971506917905668,1.5333367154190753,0,0.8884443193513065,Online,1,7.142621999018136,2,1.836052166547185
1,C,91.13100317402962,2.088375075561893,5.70356200429061,0,0.8385201957314551,Online,2,7.356501218738135,4,1.707884951470906
2,D,90.14083414155941,2.6776309208973457,4.736186198910244,0,0.8177222702842852,Solo,5,6.9710463743774564,3,1.0
1,A,83.43549415582852,3.7576703986294158,1.8552146274391386,1,0.7985387981925867,Group,2,6.706501773538121,4,2.3913019391827426
2,B,81.7007170232228,2.876505571514368,4.903769314496368,0,0.7386570383023476,Solo,1,6.135500953487269,1,2.926471876217421
2,A,88.99853520198593,4.0204777796083615,1.5452157003628924,0,0.815425166979524,Group,6,6.431201051988309,2,2.6045939449661484
3,A,79.27480289334554,0.6455907812739452,3.5724434170427757,1,1.0,Solo,2,5.199392879630775,5,3.6096115379348896
1,A,80.55291985326362,2.648636697512445,3.8250135546285753,1,0.7948162392468269,Group,0,7.731051173948308,2,1.0
1,D,97.83836010602933,3.0407510826077453,1.858685268276795,0,0.9037016833113577,Solo,1,6.322126756710838,2,1.0
1,B,88.03740687565505,2.1156364935051477,3.41143231732502,0,0.9929737530451552,Online,2,6.019359635933247,1,1.0
2,C,84.31019311794519,1.9108031767108673,7.292815730012249,0,0.9080656174735358,Solo,2,6.285584795861841,1,1.7225371905048243
1,A,80.42069957260746,2.5156666165747223,8.07122481040062,0,1.0,Online,4,7.475953104533442,1,2.8154266131836514
1,A,86.1705037505002,1.9710234673902258,4.194724237985237,0,0.7739954967214293,Online,0,6.436449863778683,1,1.0
1,B,100.0,3.5149557884153877,2.7269278179004077,0,0.830477380171928,Online,1,6.83540572959453,1,1.3015938770916622
3,A,100.0,1.2017496254401938,4.777610390693033,0,1.0,Solo,2,6.948714819296994,5,3.208897986245335
2,A,85.69375115068512,1.4752225739472655,3.0779486372623803,0,0.8168098730743208,Online,2,6.541183265894591,1,2.758026551494736
2,A,93.91041041321466,2.4222471521191844,2.683939793036412,1,0.9052686566852138,Solo,1,7.4671827764937655,5,2.7794272781029297
1,B,79.90492365461392,3.2434626915603464,5.96698092589032,1,0.8768886553929156,Group,3,5.080557207591002,5,1.3465506789614736
2,B,98.13090869396035,3.4792298919925733,5.26811185933234,1,0.7113531949505845,Online,2,7.434581593978436,1,2.334125656046946
2,B,79.17989765163111,4.700102505620597,2.5492080763011864,0,0.7637845931145741,Solo,3,6.789888665031263,5,1.5797298017418209
1,B,94.2806432499832,2.056427606933526,3.777966603554865,1,0.8950072339081908,Solo,0,6.908863863446099,5,1.267786073744939
1,B,89.45325734047387,2.5293088915824438,4.217424372441942,0,0.8221309206911276,Group,3,5.201926641429412,4,1.573033060196261
2,D,94.44209814572432,1.6286750678081523,3.9506649958224718,0,0.7961515777204352,Solo,3,7.367910069226797,5,1.8382417208365343
1,D,84.78483763719186,2.5312357039325755,4.521612020473074,1,0.914327133748731,Online,3,6.109134692660771,4,1.3386664052889787
1,A,94.37627640521214,1.0413741578306073,4.381690260660171,0,0.7953263744936487,Group,1,4.0919970203939116,4,2.858841406744262
3,B,99.216858972127,3.3846935372804805,2.7787160684059975,0,0.8269032481872749,Online,2,5.270761685604287,4,2.7676706499151575
1,C,85.14609141867385,3.037102826451428,4.353612618572626,0,0.8778895403525078,Online,3,6.31180327101475,4,1.0
2,A,93.32942916862625,2.9873351976614795,5.992907629499353,1,0.7266331900940657,Group,3,5.792551628245251,2,1.6238520608527793
2,B,92.78158446573876,2.7914974845281963,2.722474884762704,0,0.8892334879675305,Group,1,7.064556999066519,1,2.2918473487389126
1,A,96.15479507283439,0.5,2.8148814677394847,0,0.7203268168617263,Solo,2,7.336397306316,1,1.4632536788335717
3,B,100.0,0.7792808410409324,5.726588491012205,0,0.8662922725641334,Group,1,6.3909235339375305,5,3.473513202737644
3,A,81.30908749751428,1.756616261976658,2.5924997164485246,1,0.9454214049169929,Online,0,6.107571673357953,2,2.0934177254988193
1,B,96.18136201503533,2.244120543152983,5.0668874492232545,0,0.7758623349468203,Online,0,5.64388541219117,4,1.4313235123952102
3,B,100.0,2.5435638676328396,3.0447108190097847,1,0.9189470386132594,Solo,0,5.554623463635833,2,3.281669141257953
3,C,89.645511818973,1.748581828688366,4.760365820848447,0,0.6551840521415153,Group,3,5.960038287328808,3,2.6450516013428587
2,D,89.76383186337816,3.153211875070852,5.08471840538815,1,0.7366885778573675,Solo,4,6.284507979838067,1,1.0
3,A,93.50922054187843,2.4778918585279777,5.165607991103121,0,0.891105016249784,Solo,4,6.494470616481856,3,3.684168525153158
1,D,100.0,3.1532163131719986,2.8049179680375635,0,0.8564542219269158,Solo,3,6.838126255428907,5,1.218230952896053
3,A,83.54074488855439,2.246009057940296,5.536171478941363,0,0.6782365282798393,Online,2,7.763621460306534,2,3.7100862088786792
3,D,90.47793640705233,4.38142271385863,2.37281963078902,0,0.7540586656297996,Group,1,7.4906554981865785,2,1.2928506873410768
2,D,88.16834809381801,2.3149025170249193,5.376536738137831,0,0.8146684489320282,Online,1,7.214978038197275,4,1.040926538576949
2,A,87.56115507165187,3.135214523060329,6.121456168052646,1,0.7033587806038967,Group,3,5.224229833018532,2,2.425743688273964
2,D,99.00967456900665,2.176344522702536,2.983185558998778,0,0.7786307357827638,Group,4,8.210326737122127,1,1.093367732314277
2,B,97.3559460106371,2.1455261212990924,4.908272735130678,1,0.9936769440829183,Group,6,4.89525928379347,1,1.3211359608938924
3,B,93.6106688940914,2.807769352207638,4.449093828355392,1,0.9039818952987646,Online,3,8.31144953645168,2,1.8968265728395337
2,C,100.0,2.6749211654574268,1.0,0,0.9623633324499983,Online,1,6.562883063408341,5,1.0
1,A,100.0,2.9118881026034895,1.8401215505696147,1,0.73653841718999,Group,0,7.9673723063724236,1,1.0
1,B,77.71957034189927,2.189935340416264,5.41774908280439,0,0.928153811398537,Solo,2,4.031377390354479,2,1.0
2,B,89.08065115566785,1.8133628694061215,2.0205579101560014,1,0.8011597162613695,,3,7.398784291059173,1,1.0
2,C,92.59787397669751,2.9356708136294407,1.7554273147078971,0,0.8107196204300827,Group,1,6.788076883294439,5,1.5725125341899715
2,C,96.78562570196766,1.0794653560803231,3.649683018231461,1,0.9095272151224982,Solo,3,7.486433197270131,2,1.3392741640346164
1,B,86.2908371249584,0.6023957266768734,5.436111222428819,1,0.7472347351141204,Online,1,6.328693102488563,3,1.5436156414719067
3,D,93.98809852303697,1.0260356851391665,5.54433821088461,0,0.8211357577715628,Online,1,7.540775097224435,4,1.894274094055174
1,B,89.19116222668295,2.8509373054426925,5.599512970163922,1,0.7327835858621075,Online,2,5.386018600696428,4,1.0
3,C,100.0,3.7797473964969477,3.2431692055653802,0,0.8002133684244368,Solo,1,6.331964896009289,3,1.5133077155751795
1,A,85.5741986419181,2.916412702893263,7.053697884015909,1,0.7626710250812077,Solo,1,7.830042692397228,4,2.188502281454137
2,A,84.89567066380285,4.6360397950302925,5.043625803020184,0,0.7742432694677301,Online,1,6.973115591359049,5,2.475754376532095
3,C,92.14106936563125,2.8813972704680952,3.388456450139466,1,0.736971093376561,Group,1,6.349172282395177,3,1.3681739292672952
1,C,91.63276979354323,3.722436214233257,3.1563034119111286,0,0.7334076696665023,Solo,1,5.3023768089219185,1,1.366690636332631
1,D,97.24267794926736,1.8826552390312048,3.603683982461339,1,0.962531049130476,Group,5,6.860203196704321,2,1.0
3,D,89.25717633437942,4.345676247011678,,0,0.738022906955164,Online,6,5.9321991862178844,5,1.7577909178472648
1,B,91.45540939925162,3.9198480015816615,3.9974861949450844,0,0.868931780085787,Online,2,4.974683655701048,4,2.0078561675342383
1,B,94.8034039367549,2.274393656408511,3.293006870224021,1,0.7834934305594471,Group,3,5.946923564902304,3,1.0
1,B,82.27259320633371,1.8462225402800323,1.8045603723056516,0,0.8097713111771867,Solo,4,4.226764281709281,5,2.168243882503486
3,C,93.04958137815962,3.531232436412095,2.2365271873217685,1,0.9634950450083215,Solo,1,7.694949270595503,3,1.6678122447224386
1,B,100.0,2.491704192247704,5.238660424810595,1,0.9751551113809392,Group,1,6.956316357573976,4,1.0
2,D,96.90392406861605,1.5378803516318844,6.233658651616146,0,0.6604771008938842,Group,3,7.986107832411038,5,1.0
2,D,93.39716787910477,3.6089441560047653,4.791816701892785,1,0.803384927132213,Group,2,4.647271812033235,3,1.0
2,D,81.23630793357745,0.746208340731839,2.7316913049667306,1,0.884541117776463,Group,1,7.775442346484829,5,1.0
2,B,88.44250572821365,2.7593971167289846,5.126973478179146,0,1.0,Online,1,5.417684272870479,3,2.110922476651668
3,D,,2.222014127215955,3.269938221486596,0,0.7759211484192361,Online,4,7.370812810083846,4,1.5325115581693882
1,C,89.99362973218928,2.897804266649025,1.0,0,0.6993820810496949,Online,0,6.935639452192211,5,1.4303753602668898
2,D,92.22580471901072,4.67329828581939,4.775219500253346,0,0.9680630241566391,Group,0,7.283288465015057,1,1.3728833580460038
3,B,91.69227809106762,2.8626581057347327,4.618619952072843,0,0.7067750100954308,Online,4,6.0959400389814835,1,2.617200206001758
1,B,94.9526808456835,2.0266179852818977,3.687202936771188,0,0.9910736727196005,Group,4,4.9004578172703415,4,1.9706757242122048
1,B,95.81874914949223,3.4890442125120025,3.634269603504541,1,0.7707447194144571,Group,1,5.353498426396383,2,1.0
2,C,100.0,3.2351139773171833,2.24840534012405,0,0.9675465045826036,Group,5,7.137443247210838,2,1.4655224700707852
3,D,85.98617767336063,2.6732877850465186,4.083365987429247,0,0.8849740272191613,Group,2,6.008689411303372,2,1.7375926807058337
1,D,100.0,1.5896562980808824,3.6838294758640866,0,1.0,Online,0,6.145733906339778,5,1.0309864435923726
1,B,97.82045462100317,3.0971026884621935,5.983074806499187,0,0.924514444934348,Solo,3,8.041737520010614,1,1.0075510059091075
1,A,88.48599786304253,3.6975254556613786,3.3769049891916803,0,0.737944847312503,Group,3,8.683827900162443,1,1.060416141313541
1,C,92.78129018027492,2.419358479487431,1.0,0,0.7111070271856751,Solo,3,7.519441678668269,3,1.0
1,A,80.72481033424766,3.120357366564167,1.718893973945868,0,0.8219138388442114,Solo,1,6.503690375408099,5,1.629010478280543
3,C,97.23538042073017,3.1112030871999172,4.6101652498852195,0,0.7790705298733156,Group,3,4.830951994373679,5,2.85331773475994
3,D,92.4041145411315,3.787734918511278,3.410830368659688,0,0.7562436040841055,Online,2,6.018455741397209,2,2.4231321508116737
2,C,90.55422144860641,4.391266750547569,4.540156544808065,0,0.8189918182502443,Solo,3,5.701111887202926,2,2.7287787312070853
1,C,91.14830324295356,3.3360563393969795,3.70077404390489,0,0.6745396751589606,Online,1,6.346926927242206,5,1.0
1,A,96.6686676719861,3.0167625696953437,4.419888709915363,1,0.904751677447991,Solo,3,6.119530121153379,1,1.0
1,C,100.0,1.8050497580851799,4.975989545477279,0,0.993906620618201,Solo,0,4.579045318934739,5,1.0
2,C,89.87926386032638,1.9221780727473663,1.0,0,0.8970566297615113,Online,2,6.498940246815212,4,2.8336177825901325
1,A,83.23850117704593,4.050777557364951,5.638845875132722,0,0.8189856617465502,Solo,2,6.3598441715258955,2,2.496846364920059
2,D,87.7023689089246,2.8122844359045702,3.6566864036329316,0,0.7724139754172771,Solo,3,6.0946287237736385,4,1.385297290761169
3,B,88.88347636858227,0.5,5.361641281569529,0,0.9165101225986351,Solo,1,8.035978872789673,1,3.0471133002926365
2,C,73.87850147382727,1.8276802886619583,4.316068527156834,0,0.867683213345035,Group,1,6.154778936731728,4,1.6877517193835723
2,A,94.99531001691865,1.5230141581173182,3.56226692090819,0,0.9125887544430729,Solo,1,6.898482461602615,4,2.6801249567967744
2,D,100.0,2.4336162865234408,5.162214342168931,0,0.8772440546321878,Online,1,7.873311705178765,5,1.1432462045943914
1,C,95.60576379371321,3.5699617083742416,4.856655727930935,0,0.8285634747017078,Online,2,6.154058087021644,5,1.4065392073895608
1,A,95.61678145747605,1.8639442033769456,5.281528275506496,0,0.8273432400027949,Solo,3,4.72984093378602,1,1.7348163173600875
1,C,92.80339817901965,2.918018387769878,6.206596941227913,0,0.8991573519279986,Group,2,6.287734573120605,4,1.1022416416425012
1,C,100.0,2.7706775368370624,1.0,0,0.7292563722841122,Group,1,7.197749471850246,4,1.0
1,B,82.7871210091393,1.7858946835788991,2.2773164794665774,1,1.0,Online,1,7.862701027818064,5,1.0
3,B,90.4854358557149,2.1710543189573897,1.6645278533653158,0,0.8746572177318639,Online,2,6.28658481096659,5,3.12893213779097
2,B,83.00762904145589,2.8120491364083424,3.920245128947535,0,0.7987369005716739,Solo,0,7.517061325334818,4,1.8510034265542117
2,C,93.10297856986764,2.5411208746812735,4.478923029402416,0,0.9120114951334014,Solo,1,6.9102405216461005,5,1.6278234237959242
2,B,88.18908617862542,1.6841112243902272,4.906618701292621,0,0.9461633494735118,Solo,3,7.9524650603780795,3,1.4910743056139628
3,C,98.89620391952424,,5.411342163432085,1,0.8516417062507396,Group,2,6.275411001876456,5,2.387711056660768
2,C,94.36858605266045,4.238569343932602,2.226199754025477,0,0.8838843825661082,Solo,4,6.538877714190918,5,1.5098886374457363
2,A,93.48875107958166,2.359196951916223,4.323219130654239,0,0.962485266527812,Online,3,7.137508964085849,2,2.867966247061173
3,D,100.0,1.9640303190612793,6.707488391180279,0,0.6786590286883585,Solo,3,5.48556101576641,2,3.1439310489136134
3,C,93.78139202906377,2.5362169943695263,3.4869448618621197,1,0.746689873512109,Solo,2,4.547811133334307,3,3.3515091826505117
1,D,89.04022748699174,2.506761268080269,5.664023200475641,0,0.9360984149189201,Group,1,6.269862915653745,2,1.0
1,A,78.35920870197339,1.7661522035060244,5.560183174662795,0,0.8199556652253192,Online,2,5.888338776056306,1,1.4642999675312725
1,C,85.26798207700031,3.574064681353642,,0,0.7575441534012094,Online,0,5.717944451515983,5,2.038589965880338
1,D,94.46796486979831,1.871957636082016,6.239742647956892,0,0.8432629833140451,Group,2,5.787271245642204,4,1.0
1,D,90.20013883350676,3.1111626348341197,2.4896171535952933,1,0.9529274017592699,Solo,2,6.108789591027994,2,1.0
2,B,96.59822128746428,2.9216652252638355,1.0,1,0.8688075322406696,Solo,1,7.528964032142893,4,1.0
1,A,81.218399878405,1.583772029307157,5.7527880798730635,0,0.8169585623998116,Group,2,7.77906030661958,3,1.1601566406056052
2,D,89.06453385922092,1.9026496073512806,5.613379760908729,0,0.8612063526926608,Group,3,6.7712704826233265,3,1.0
1,B,86.9995818808153,3.893617727547269,3.865331711047956,0,0.8679097177589091,Group,1,4.816756015941591,1,1.0
2,C,92.08437582107788,3.944809115513019,4.921644435131921,1,0.8424159295794879,Group,3,4.21367743221107,4,1.2719154620001052
2,D,92.23468476568867,2.61462494139895,4.350757020354297,0,0.7116161360621434,Solo,3,6.357754024921206,3,1.0002965734156626
3,A,89.66889941716099,2.0236321659585816,5.668897968793063,1,0.9615568433117511,Solo,2,5.544134102862436,1,2.378319887550287
2,C,100.0,2.7317418668175146,5.798813764762054,0,0.8731363642571148,Online,0,6.224290411766824,5,1.910510996879867
3,D,93.11111271868269,4.615536841601878,5.342441622386565,1,0.8009883878771781,Group,3,5.637664278001789,2,1.6277087224976503
3,C,90.10250626978885,1.5459587827159944,3.5373014089820725,1,0.9245350808186565,Online,2,7.522289093298913,1,2.0306628973919616
2,C,93.73445803355288,1.050623045001498,1.4644779118552034,0,0.8336759575218656,,2,7.866419007817052,5,1.1713485988148267
1,B,86.77430395340616,3.29232786216238,3.1629866582660617,1,0.948972607611176,Solo,1,7.462603307758799,5,1.0
1,A,97.28125810500742,0.5,3.6653453549257335,1,0.8789163824943138,Solo,2,6.943544385165157,1,1.525010891508127
3,B,,3.174569233169657,1.234148416081784,0,0.884524725436911,,1,6.9817945951575355,3,2.382155054075826
2,B,86.6340655339516,3.136641085184458,2.0779459460540632,0,1.0,Group,1,8.146837042266718,4,1.3541762633432022
1,C,94.25547210365738,0.5,3.913055716030712,0,0.8225277255493826,Solo,2,8.607783547180759,5,1.4079410882875623
1,B,89.69864532063639,1.7769514837102567,2.2305470160532455,0,0.9197950603136875,Online,3,6.300324533241363,4,1.4275109990116417
2,A,92.77175391269083,1.0944911329603813,5.050520058315431,0,0.7324699455469038,Online,1,6.180226420864334,1,2.947825925865382
2,A,83.7589565821327,2.5661802642697196,5.028528643353838,1,0.9394347385448145,Online,0,4.474258664463054,5,3.982004834787803
2,B,99.49244768056508,1.974219056892761,3.661923699502852,0,0.9699049360464335,Group,2,6.4489803358073505,4,2.7601582678735053
1,D,100.0,3.5762666510592735,3.606304400017663,0,0.9514059497414081,Online,1,7.769582667301508,5,1.0
3,A,97.04709091470346,1.5376180313203858,2.098857518802182,1,0.7570417934893062,Online,2,6.537058131497496,2,2.7347665068551534
1,B,77.13666268975089,2.8650724280663136,6.118866492715473,0,0.6095600544803598,Group,1,5.236174571946377,4,2.988473524832746
1,A,93.20535324174571,2.1256333640576006,4.892713537497398,0,1.0,Online,0,6.718633263656321,5,2.436182917124858
1,B,95.831113709897,2.781556425318784,5.2172134978346385,1,0.7967586849411116,Solo,1,6.456594107977665,3,1.487627626805113
